leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13
6651,-2.28085,-3.85497,-0.14231,-2.75427,-1.589,-1.41782,-6.34024,-1.59429,-1.0265,-1.86454,-2.59423,-2.5319,-1.73819,-2.08881
6652,-2.28063,-0.15827,-1.48629,-2.02759,-2.1024,-1.37343,-4.16154,-5.24924,-4.19126,-2.42697,-0.9928,-3.22136,-1.33278,-0.82363
6653,-2.28054,-0.74987,-1.48566,-0.83158,-2.9507,-1.556,-1.67007,-6.91783,-2.97643,-1.2747,-2.95673,-0.77433,-0.37076,-3.09865
6654,-2.27998,-1.28741,-2.32434,-4.35867,-2.96098,-2.68973,-0.67552,-4.3405,-3.65441,-0.67295,-0.9566,-2.58923,-1.50573,-3.12272
6655,-2.27993,-5.06619,-0.30427,-4.15595,-1.9957,-2.94809,-1.60505,-1.3017,-2.47486,-2.29301,-1.18746,-1.70457,-3.22956,-2.94924
6656,-2.27987,-3.17129,-2.50294,-3.42831,-3.36238,-1.11659,-1.06157,-1.33606,-3.72048,-0.20459,-4.42651,-3.01758,-1.39022,-2.59739
6657,-2.27986,-1.51755,-0.24008,-0.93573,-3.39763,-0.21827,-3.73406,-1.83278,-4.5624,-0.36592,-5.37453,-1.63622,-3.00818,-1.05397
6658,-2.27946,-2.33843,-2.97581,-0.59624,-6.0104,-1.085,-1.73533,-2.2778,-1.0642,-2.94474,-3.42155,-0.71926,-3.33862,-1.20346
6659,-2.27839,-5.31544,-1.06768,-2.56291,-1.88825,-2.97846,-0.64722,-0.11112,-3.13655,-0.01445,-0.89465,-0.7889,-5.66854,-1.6079
6660,-2.27839,-1.89085,-3.0439,-2.92957,-1.25265,-0.26446,-6.40719,-1.66892,-3.08462,-0.89575,-0.38783,-1.74693,-3.70909,-0.79542
6661,-2.27711,-6.20649,-2.60915,-1.61461,-1.02564,-1.86946,-0.0979,-0.11032,-4.24095,-1.9867,-2.13949,-0.81122,-3.33284,-2.00875
6662,-2.27691,-3.5145,-0.4786,-2.59506,-0.54817,-1.91802,-5.91805,-3.43803,-3.21662,-2.00371,-1.7311,-1.84779,-0.10275,-1.97353
6663,-2.27687,-0.40319,-5.44274,-6.08295,-0.89227,-0.22796,-0.01663,-2.28681,-0.49793,-1.83594,-0.58427,-0.13085,-4.1051,-1.05864
6664,-2.27677,-1.56377,-1.56888,-2.90064,-0.87602,-2.82984,-0.11468,-1.73841,-4.58328,-3.2396,-1.75438,-4.53152,-1.16019,-3.63664
6665,-2.27599,-1.34153,-0.48995,-1.96824,-1.11296,-2.75554,-2.95781,-3.46379,-0.48997,-1.84557,-6.86124,-0.91293,-0.74101,-2.6875
6666,-2.27595,-2.65484,-1.3866,-2.67678,-2.0605,-4.02294,-1.07263,-4.78473,-3.96523,-2.58576,-2.34717,-0.25073,-1.69569,-1.83126
6667,-2.27489,-0.95148,-1.77873,-3.03103,-0.16953,-5.39701,-2.03623,-0.44518,-1.60493,-0.7212,-5.54767,-0.14427,-3.63246,-0.98965
6668,-2.27372,-2.03901,-2.37255,-1.10724,-3.05056,-0.8188,-0.8497,-0.2493,-3.02707,-2.77786,-4.93992,-4.82885,-2.6664,-1.16068
6669,-2.27369,-0.38976,-0.27704,-2.91811,-2.74656,-6.52013,-0.69975,-1.2864,-3.36159,-1.99417,-0.90794,-1.19418,-3.85809,-1.21403
6670,-2.27359,-3.28656,-0.19463,-2.65598,-0.58183,-0.73459,-1.41982,-0.46233,-6.355,-0.01355,-3.19098,-3.49698,-0.38671,-3.29886
6671,-2.27341,-0.81355,-4.13597,-1.63178,-1.24695,-2.53772,-2.09824,-2.19207,-2.57203,-3.62426,-3.20651,-1.55303,-4.92771,-0.6867
6672,-2.27328,-0.64097,-0.05612,-0.74654,-2.22031,-3.18779,-1.14141,-5.71483,-2.95996,-3.99976,-1.12176,-0.57582,-4.16732,-1.04455
6673,-2.27325,-1.31604,-3.687,-1.24922,-3.0586,-3.25652,-3.56104,-1.92809,-0.08283,-2.19243,-2.38075,-4.26608,-1.26335,-3.36309
6674,-2.27302,-0.26204,-4.09184,-3.54385,-1.29683,-2.76909,-1.16819,-0.76346,-4.1865,-0.66553,-0.50705,-3.13918,-5.10638,-0.09537
6675,-2.273,-0.6631,-1.99941,-1.68753,-1.23009,-4.92892,-0.21427,-5.50127,-0.54174,-1.56457,-4.77899,-2.1923,-0.855,-0.56016
6676,-2.27297,-2.65999,-2.14563,-0.03799,-4.92442,-1.41411,-1.54759,-1.65071,-1.01882,-5.3547,-2.18502,-0.2977,-0.26367,-4.14006
6677,-2.27296,-4.42325,-2.0523,-0.76995,-2.22245,-4.06371,-0.49869,-0.84489,-4.41028,-2.70088,-3.83433,-0.36398,-1.99617,-1.57597
6678,-2.27278,-4.56884,-2.26398,-2.0021,-1.33303,-4.15247,-1.84068,-0.14194,-2.01942,-1.26039,-5.8251,-0.43632,-1.20695,-1.07351
6679,-2.27276,-0.51901,-0.62706,-1.2785,-5.49332,-0.28435,-4.04017,-3.6625,-0.03688,-1.26783,-0.76185,-4.17791,-1.52602,-3.25119
6680,-2.27269,-5.39294,-0.56799,-0.29545,-1.07681,-1.45327,-4.97883,-3.15025,-2.32775,-0.41678,-2.52172,-3.46798,-1.757,-0.54005
6681,-2.27187,-1.28756,-0.63704,-0.51791,-4.53231,-0.60907,-5.78446,-3.63025,-0.48715,-1.12408,-0.24049,-0.02483,-4.56605,-1.59594
6682,-2.27143,-2.54237,-0.86074,-3.60584,-0.47726,-0.45308,-5.13538,-1.19616,-1.71743,-3.08194,-4.30246,-3.01088,-0.612,-2.44927
6683,-2.27075,-2.53434,-0.69097,-4.77526,-4.45293,-3.78086,-1.67901,-2.74377,-1.37031,-1.37217,-2.04656,-2.03429,-2.92448,-0.17187
6684,-2.27056,-0.8157,-0.29404,-0.715,-1.44641,-2.86304,-5.03153,-0.16193,-0.21959,-0.28567,-1.40936,-0.7468,-5.5849,-4.90764
6685,-2.27049,-0.18458,-1.82632,-0.79046,-0.73297,-0.98544,-1.90841,-1.43587,-1.35598,-1.65092,-7.35099,-3.67582,-1.57087,-3.00963
6686,-2.27035,-1.32188,-1.43704,-0.02806,-2.21072,-4.93319,-2.31959,-0.26964,-0.84737,-2.75591,-2.93531,-2.48808,-5.5505,-1.55812
6687,-2.26938,-1.51679,-0.31409,-2.79788,-0.68038,-3.77826,-1.78389,-0.78189,-0.23724,-0.45347,-5.00779,-5.22641,-3.6345,-0.47518
6688,-2.26936,-2.8715,-0.62132,-0.80815,-1.40941,-4.14423,-1.95384,-5.83312,-2.29784,-1.59805,-3.55152,-0.13384,-2.77275,-0.63901
6689,-2.26918,-6.15994,-4.77062,-2.70785,-0.32156,-2.73902,-0.45307,-1.84691,-2.18021,-1.1827,-1.34993,-2.12203,-1.66589,-0.58314
6690,-2.2691,-2.77246,-4.39549,-0.78806,-3.36507,-4.65756,-2.09668,-1.46807,-1.47656,-2.94987,-2.0042,-1.90755,-2.54171,-1.63023
6691,-2.26892,-5.29401,-4.19866,-0.54194,-1.93907,-0.86765,-0.09273,-3.4608,-1.94166,-0.26046,-0.56709,-2.9604,-1.60584,-4.11125
6692,-2.26844,-4.45306,-0.20878,-0.82844,-0.99622,-4.7414,-0.97604,-1.19971,-2.82512,-3.34189,-4.05988,-3.4248,-0.00718,-1.03335
6693,-2.26817,-1.41334,-1.57704,-1.98606,-3.32151,-2.41767,-5.22566,-1.39722,-1.16176,-2.29064,-3.51113,-2.31459,-1.19704,-3.8176
6694,-2.26685,-2.58005,-2.12344,-1.99501,-2.86244,-0.51844,-2.97886,-1.40318,-0.0624,-0.46739,-2.37618,-5.1172,-3.66079,-3.86718
6695,-2.26668,-4.24635,-1.07206,-2.01699,-1.98185,-2.67519,-3.91696,-0.8163,-0.16489,-1.81463,-5.23193,-1.57314,-2.44777,-2.31525
6696,-2.26577,-0.24132,-2.4883,-1.2079,-3.63891,-4.5846,-2.10964,-4.34449,-1.66887,-2.28747,-2.46316,-0.14046,-3.93085,-0.12596
6697,-2.26524,-0.87504,-0.36776,-3.08676,-2.41931,-1.12838,-2.08331,-2.78507,-1.53359,-0.17034,-4.15272,-3.11048,-2.34113,-5.51676
6698,-2.26523,-1.84688,-1.42054,-4.02753,-1.51463,-2.24992,-3.23565,-1.37916,-4.92356,-0.65191,-3.76282,-3.68394,-0.01594,-1.04602
6699,-2.26498,-1.67563,-3.76275,-2.87511,-0.53981,-2.44328,-3.52342,-0.51892,-4.45624,-1.7082,-1.15974,-0.02959,-3.8691,-3.40602
6700,-2.2648,-0.74821,-4.5919,-1.8227,-3.1793,-4.3761,-2.44294,-0.58148,-0.77256,-2.36738,-0.27008,-2.95301,-2.71265,-3.46204
6701,-2.26445,-0.99178,-0.41433,-2.11395,-1.68387,-1.71,-5.21156,-1.4167,-0.31171,-2.20637,-1.96211,-4.19378,-1.03257,-5.1819
6702,-2.26396,-0.6051,-2.54019,-3.05948,-1.43521,-7.16378,-1.38004,-1.78602,-0.59003,-2.52914,-0.01932,-0.03949,-1.8645,-3.16204
6703,-2.26305,-1.2369,-3.95144,-4.53382,-3.53093,-2.33338,-0.51623,-1.10532,-2.19355,-1.94194,-3.93226,-3.43104,-1.30491,-0.50863
6704,-2.26286,-3.33543,-1.16466,-3.56744,-1.76927,-0.70167,-4.69491,-2.30987,-5.57142,-0.1309,-0.45438,-0.33582,-1.7104,-2.09009
6705,-2.26268,-1.71125,-1.85732,-1.23398,-1.26735,-4.65284,-1.85106,-5.17514,-0.32383,-1.35564,-2.85903,-3.80648,-2.87762,-0.79337
6706,-2.2623,-3.81496,-0.54596,-3.72324,-5.70005,-0.2905,-0.35091,-1.6492,-1.15906,-4.23708,-2.78593,-0.10684,-1.38662,-1.32577
6707,-2.26227,-2.30771,-0.86013,-5.95339,-1.8648,-0.46223,-4.10307,-0.58405,-2.86566,-1.73806,-3.08093,-3.11971,-1.27714,-0.64647
6708,-2.26221,-1.39637,-1.69197,-1.02507,-0.29045,-7.02558,-5.37977,-0.27522,-0.25596,-1.77837,-1.54921,-2.09575,-0.68207,-0.26971
6709,-2.26157,-3.54289,-1.27173,-1.38342,-1.23792,-0.02046,-1.95379,-6.81776,-1.3666,-0.39116,-1.68779,-0.17096,-1.85874,-4.31471
6710,-2.26151,-3.74997,-0.06449,-0.33995,-4.43261,-1.75599,-1.51405,-3.65862,-2.50857,-2.12938,-0.29132,-5.14479,-2.13522,-0.59508
6711,-2.2615,-3.19549,-0.27328,-5.00913,-1.66809,-5.40736,-1.60625,-0.49813,-2.12951,-3.33321,-0.455,-2.08278,-0.4274,-2.07011
6712,-2.26134,-1.23658,-0.63627,-1.144,-0.54119,-1.21649,-2.16207,-5.13471,-6.47111,-1.01506,-0.80498,-0.30558,-3.74634,-1.07191
6713,-2.26067,-3.95047,-0.63722,-1.04191,-2.10625,-3.77792,-3.83928,-1.18189,-4.27507,-1.01759,-2.40904,-0.94961,-0.73341,-4.04855
6714,-2.26047,-1.18517,-1.01968,-6.05108,-3.5176,-0.30144,-2.32653,-1.33783,-1.54086,-3.57719,-2.95705,-3.47249,-0.16356,-0.40467
6715,-2.25999,-4.09595,-0.66814,-3.3925,-5.30803,-1.02419,-2.16595,-2.38251,-2.91156,-2.12428,-1.79766,-0.64486,-1.45814,-2.79374
6716,-2.25998,-1.36881,-2.22846,-0.7295,-1.9983,-4.47908,-3.58617,-1.27831,-0.044,-5.14515,-4.40788,-1.51238,-0.72257,-0.50733
6717,-2.25916,-2.4872,-2.02137,-2.54209,-3.06492,-3.13971,-1.90064,-3.6733,-0.32727,-0.20565,-3.41323,-1.58605,-3.98594,-3.40618
6718,-2.2589,-1.52204,-1.64472,-0.93067,-2.28705,-3.66046,-0.16575,-3.88287,-0.28251,-0.76232,-3.08971,-0.40013,-5.99881,-2.98708
6719,-2.25838,-3.86487,-1.16513,-1.75183,-2.03241,-2.66548,-1.42514,-0.1699,-2.61394,-0.51987,-5.38771,-1.22754,-3.53434,-3.48022
6720,-2.25799,-3.37599,-1.02164,-3.41266,-0.8548,-0.95287,-3.86623,-0.18737,-4.48458,-3.71471,-3.49188,-1.57877,-0.79864,-2.22678
6721,-2.25778,-1.56371,-2.49432,-3.08684,-0.60095,-2.82787,-2.04229,-1.52869,-7.31355,-1.78302,-0.37587,-2.01155,-0.58465,-0.80286
6722,-2.25725,-2.51312,-1.68519,-2.01988,-2.05191,-0.46152,-2.18142,-1.96191,-5.5755,-2.47045,-0.1704,-1.5731,-1.35013,-5.20792
6723,-2.25684,-0.54264,-2.94944,-3.95222,-4.12922,-1.13877,-4.01275,-0.91324,-2.09594,-1.27683,-1.62741,-0.87965,-4.96137,-0.97405
6724,-2.25658,-3.68786,-2.70327,-0.86277,-1.21449,-4.18388,-0.72281,-2.6389,-0.21328,-3.86527,-0.36612,-0.04624,-4.55046,-3.31071
6725,-2.25647,-2.54413,-2.28233,-0.19067,-0.89074,-0.81952,-0.18195,-1.91918,-3.6817,-1.8358,-6.51396,-2.69574,-3.32686,-0.5632
6726,-2.25647,-1.97735,-1.03645,-1.71758,-0.38795,-1.45575,-0.53679,-3.81354,-1.93411,-4.06484,-0.71534,-6.97035,-0.70468,-0.12418
6727,-2.25634,-1.80738,-4.92533,-0.38142,-0.27845,-2.62116,-0.2731,-2.70877,-2.25254,-4.20533,-3.50926,-2.65514,-0.15436,-3.27576
6728,-2.25622,-4.74796,-1.24542,-0.28773,-4.56641,-0.54287,-3.92546,-3.49808,-3.22839,-1.49204,-0.70303,-1.27012,-1.918,-1.87215
6729,-2.25614,-1.57759,-1.99764,-5.09318,-5.591,-1.35204,-0.44593,-0.1207,-2.25078,-1.49862,-0.05827,-2.83017,-2.80949,-2.44354
6730,-2.25599,-5.18688,-0.9814,-2.88243,-0.7505,-1.9527,-2.18225,-0.98538,-4.74983,-4.25179,-0.32416,-2.62797,-0.09536,-0.98327
6731,-2.25592,-1.99344,-5.24298,-2.34688,-1.60799,-0.97305,-0.82031,-3.12609,-0.95696,-5.21017,-0.91509,-0.11461,-3.48421,-1.70607
6732,-2.25585,-2.54973,-0.17547,-4.57538,-2.91918,-3.15681,-0.97754,-2.60672,-1.79069,-1.28586,-0.06669,-3.06213,-5.15681,-0.61136
6733,-2.2557,-0.30606,-0.72844,-2.58248,-0.86042,-3.65449,-7.80083,-1.79874,-0.80975,-1.87396,-0.94256,-1.27405,-1.46833,-0.77413
6734,-2.25535,-0.4831,-0.30461,-0.71078,-1.96958,-0.63243,-0.67411,-5.27656,-2.178,-2.56303,-4.40973,-5.07633,-1.81196,-1.30211
6735,-2.25482,-3.92878,-1.28361,-2.00493,-3.79766,-2.85687,-0.19051,-0.10447,-4.40336,-3.10206,-3.71143,-0.02853,-0.51103,-2.85183
6736,-2.25451,-7.87013,-0.01891,-1.39263,-0.12107,-2.67386,-0.10157,-2.18516,-3.30319,-0.26734,-1.79601,-1.65019,-0.68948,-1.29703
6737,-2.25398,-0.38128,-3.78052,-5.22721,-3.34822,-0.46286,-3.55283,-0.42785,-1.51648,-0.25766,-1.03918,-1.25524,-3.8656,-2.99385
6738,-2.25377,-0.22165,-4.20453,-0.04593,-3.09661,-1.04866,-2.76583,-1.76665,-1.08511,-3.09953,-1.05793,-0.51246,-3.06811,-5.84397
6739,-2.25351,-1.76045,-2.04904,-0.54134,-0.22598,-1.35534,-0.97429,-2.46388,-6.02788,-1.75316,-3.08478,-0.7828,-3.50338,-4.07575
6740,-2.25278,-2.89866,-1.1186,-1.81163,-3.71176,-4.27987,-2.72994,-0.92039,-2.40377,-1.28406,-0.8564,-2.12788,-2.47049,-4.77534
6741,-2.25258,-1.76981,-1.81975,-1.7708,-1.08927,-1.1845,-1.79666,-4.94924,-3.66298,-1.7696,-2.61255,-4.60043,-1.56631,-2.8359
6742,-2.25243,-3.3655,-0.03371,-1.1653,-0.99876,-1.1854,-5.6102,-0.45343,-1.13543,-0.52824,-3.25182,-3.7623,-3.5545,-3.03749
6743,-2.25224,-4.8164,-0.85894,-1.07304,-4.28,-1.38371,-2.74336,-3.96448,-0.92563,-4.10441,-0.88636,-1.54409,-1.69105,-1.62229
6744,-2.25199,-5.7209,-4.07442,-1.43181,-0.25005,-0.60208,-0.62275,-2.1927,-2.78885,-3.13402,-1.21604,-0.14349,-4.32903,-0.2974
6745,-2.25187,-1.56783,-3.34735,-4.57398,-3.50892,-2.00711,-0.75646,-3.62574,-3.96986,-1.42058,-0.93847,-1.72954,-0.13463,-2.93561
6746,-2.2509,-1.23496,-1.30455,-1.39995,-3.31525,-1.1424,-0.7611,-2.67189,-1.12512,-1.94914,-4.09341,-5.57206,-2.2259,-3.45093
6747,-2.25087,-0.4307,-1.51324,-0.53132,-6.61913,-1.74612,-0.04951,-4.45643,-3.27493,-1.13335,-2.91929,-1.92822,-0.13748,-1.08769
6748,-2.25085,-2.87487,-0.41634,-5.70048,-3.13664,-1.55631,-4.05378,-2.41533,-1.60953,-0.76866,-2.70938,-1.52165,-1.05559,-2.34955
6749,-2.25085,-0.33295,-0.37336,-1.43081,-0.94278,-0.39162,-6.57092,-1.93043,-0.9745,-5.33915,-0.52374,-0.56539,-1.56918,-3.4897
6750,-2.24993,-3.56839,-1.72888,-5.75964,-1.08123,-2.75714,-1.65387,-3.26108,-1.00874,-1.47621,-3.49156,-0.85384,-1.19837,-2.51959
6751,-2.24979,-0.43999,-1.07519,-2.19383,-1.91884,-1.63411,-3.24734,-0.24405,-6.0133,-2.2441,-2.59599,-3.04717,-1.62975,-3.45581
6752,-2.24953,-0.91356,-1.49504,-1.00219,-4.63518,-3.69397,-0.23651,-0.10725,-4.84884,-2.95358,-4.03869,-1.01336,-1.95312,-1.51007
6753,-2.24918,-0.86062,-2.84044,-3.69496,-1.20775,-3.48398,-1.99136,-5.51615,-0.3904,-0.1906,-1.58305,-1.64801,-3.89875,-1.9694
6754,-2.24834,-3.15949,-0.45933,-1.40099,-0.10235,-1.54799,-0.91293,-2.06716,-6.35909,-4.84127,-2.53251,-0.62763,-1.91479,-0.96205
6755,-2.24834,-0.88247,-1.78523,-2.99675,-0.48298,-5.92071,-1.17724,-3.11854,-4.59139,-0.52521,-2.48151,-1.34322,-0.40273,-2.47354
6756,-2.2483,-1.10408,-4.7071,-1.5259,-0.24189,-0.84258,-3.39407,-3.05599,-4.8031,-0.48639,-2.00817,-3.90952,-0.24585,-2.22033
6757,-2.24813,-0.56419,-0.39994,-2.09735,-1.6935,-0.52095,-1.94442,-1.3305,-1.91875,-3.03695,-3.02338,-5.1689,-0.37666,-5.69855
6758,-2.2476,-2.5197,-5.90761,-1.3094,-1.14025,-0.39901,-5.00524,-0.22367,-2.08164,-1.28126,-2.21081,-2.59331,-2.5735,-1.10115
6759,-2.24714,-5.41262,-2.31874,-0.71224,-0.09658,-1.22565,-1.98727,-0.46797,-0.49686,-4.66315,-0.13216,-3.44766,-4.48938,-0.20017
6760,-2.24705,-2.23325,-4.77714,-2.73178,-1.93253,-0.74532,-1.63913,-0.94576,-3.0515,-4.32943,-1.02267,-3.53142,-3.09015,-0.82876
6761,-2.24703,-1.22948,-1.6487,-0.83807,-1.69733,-2.57919,-0.08892,-2.25871,-2.99081,-2.12129,-3.41479,-5.44845,-2.15431,-3.99294
6762,-2.2469,-1.11033,-3.27651,-3.51092,-1.37918,-1.33972,-2.46123,-5.42705,-3.77503,-3.1644,-2.09344,-0.76214,-0.18282,-1.4792
6763,-2.24639,-1.91757,-3.32762,-2.47611,-1.50358,-4.08453,-3.26269,-3.75236,-2.90548,-3.35769,-1.22924,-0.17114,-0.80145,-2.91625
6764,-2.2455,-1.63202,-3.13344,-1.62399,-4.02007,-1.14988,-0.89121,-4.57267,-0.44175,-1.60221,-2.92987,-3.47062,-4.05013,-0.92551
6765,-2.24519,-0.33397,-2.47829,-0.18792,-0.10926,-6.34387,-1.49605,-0.96877,-3.14773,-4.00195,-1.30323,-0.01576,-2.84907,-3.08177
6766,-2.24486,-3.0092,-1.40166,-0.14373,-2.31935,-3.65725,-6.74203,-1.97672,-2.16441,-1.22614,-0.23339,-0.69994,-2.36876,-1.85988
6767,-2.24475,-5.77436,-1.69835,-1.67738,-2.9588,-2.81533,-3.86318,-2.23901,-1.53174,-0.99519,-3.57516,-0.97796,-0.74379,-1.29383
6768,-2.24456,-0.04334,-0.69065,-6.54558,-3.20244,-0.40364,-0.74869,-0.16345,-0.01542,-4.09861,-4.49252,-1.64399,-0.22793,-0.94679
6769,-2.24429,-2.58733,-2.6046,-2.90521,-1.14452,-3.93444,-3.12236,-2.16655,-2.27321,-0.52406,-5.59975,-0.78353,-1.26701,-1.67131
6770,-2.24415,-4.04267,-1.25921,-0.92549,-6.33882,-0.39612,-0.23685,-2.8171,-0.62541,-0.8547,-2.34999,-0.36127,-2.76763,-3.66256
6771,-2.24396,-2.10134,-1.25434,-2.42415,-0.73174,-0.3366,-5.22397,-5.00815,-4.6175,-2.32491,-0.807,-1.0188,-0.69741,-1.08487
6772,-2.24332,-1.73745,-3.87432,-1.18509,-3.34279,-1.1553,-4.0079,-3.59806,-1.18682,-3.54851,-2.55176,-2.41516,-1.69843,-2.18772
6773,-2.24308,-3.9546,-1.34001,-0.98817,-2.27639,-1.63628,-0.46537,-1.25351,-3.11789,-3.65015,-1.5918,-1.8361,-1.46256,-5.9851
6774,-2.24291,-0.59326,-2.05295,-0.0341,-0.66132,-4.86129,-2.38444,-2.46742,-1.68327,-0.27769,-0.36869,-3.34813,-3.79657,-5.08804
6775,-2.2427,-0.5347,-4.46751,-0.31226,-1.27533,-1.99362,-0.43679,-2.40465,-1.15501,-2.04249,-3.34774,-1.14664,-6.12626,-2.73771
6776,-2.24216,-3.55196,-1.37568,-2.38821,-0.42515,-3.84781,-0.45159,-1.19713,-4.53808,-4.68034,-2.22778,-0.20076,-2.23434,-2.37519
6777,-2.24213,-6.40763,-2.12673,-1.89699,-0.50285,-0.09797,-2.36694,-1.50441,-3.97407,-2.31289,-0.13909,-0.708,-2.95297,-2.69854
6778,-2.24162,-1.10136,-0.01747,-3.07537,-1.05384,-2.23763,-2.45327,-0.2959,-2.72769,-0.7467,-5.14276,-5.03541,-0.81352,-3.40841
6779,-2.2413,-1.24897,-0.37032,-2.20825,-0.7685,-5.2622,-5.40492,-0.22712,-2.45591,-4.54951,-0.31997,-0.04002,-1.1926,-1.61284
6780,-2.241,-5.87514,-1.86334,-4.25176,-1.36087,-0.76079,-1.35901,-0.12615,-5.05705,-1.67425,-0.62345,-1.67263,-0.40998,-1.6989
6781,-2.24088,-0.03082,-2.28923,-2.86226,-3.86797,-0.90795,-1.59182,-2.14321,-0.96095,-1.43275,-0.0693,-0.65258,-6.86624,-2.84246
6782,-2.24078,-1.54516,-1.13522,-0.42732,-0.5072,-0.72677,-5.42424,-2.42883,-3.61905,-0.63162,-0.3892,-5.58866,-1.03632,-3.00964
6783,-2.24027,-6.37335,-3.95518,-0.39834,-0.20814,-1.29317,-4.37991,-0.8721,-2.43575,-0.42742,-0.5155,-1.60368,-0.68311,-2.73495
6784,-2.23988,-0.98212,-3.10311,-1.05389,-2.7841,-2.43934,-1.09963,-0.49073,-2.36704,-0.92752,-0.89593,-5.03934,-4.71214,-3.64166
6785,-2.23982,-2.20418,-0.98624,-4.0059,-4.80435,-4.9403,-3.66702,-0.25509,-0.93768,-0.19171,-0.54554,-0.86119,-2.27878,-2.22628
6786,-2.23968,-0.33165,-0.61649,-4.61092,-4.13577,-3.32603,-1.63146,-5.00162,-1.41737,-2.33913,-1.23199,-2.14053,-1.35381,-1.40545
6787,-2.23907,-3.70298,-1.4306,-0.47098,-1.73681,-3.43566,-2.2008,-0.95783,-3.16474,-2.55688,-4.19973,-3.56853,-2.89118,-1.77216
6788,-2.23907,-0.85469,-3.79724,-0.50801,-1.14528,-0.31225,-1.40776,-1.21807,-0.77233,-3.29666,-1.19174,-5.56907,-5.1554,-2.05595
6789,-2.2387,-2.78312,-2.92695,-1.95024,-1.32859,-0.02932,-4.50246,-3.29122,-1.38838,-0.67796,-4.13194,-2.04728,-1.05777,-4.15107
6790,-2.23868,-2.02918,-2.9611,-0.6993,-1.37312,-1.0707,-7.37709,-2.47994,-2.33211,-0.10278,-0.07192,-2.91013,-1.7887,-0.94206
6791,-2.2385,-0.60234,-0.41379,-2.12398,-1.45503,-3.09674,-1.05179,-2.78464,-2.35231,-2.93172,-1.03833,-0.50506,-1.64665,-7.15565
6792,-2.23837,-1.62802,-0.62393,-4.64447,-1.11983,-1.6002,-2.23485,-1.46459,-6.23019,-1.21919,-1.89665,-1.88725,-2.07828,-2.76489
6793,-2.23814,-1.0409,-0.08961,-0.41541,-1.30267,-1.88623,-2.66254,-6.07104,-4.07056,-2.18674,-1.40805,-1.77007,-4.0292,-1.35044
6794,-2.23772,-0.14575,-0.53006,-4.67571,-5.44323,-1.477,-4.39505,-1.62316,-0.20771,-0.21854,-0.88902,-0.26998,-0.10572,-4.25459
6795,-2.23751,-0.86863,-0.61159,-2.97974,-1.16675,-1.67914,-1.9431,-4.10385,-5.45594,-0.91829,-4.61779,-0.19236,-2.61081,-1.18333
6796,-2.23739,-1.71314,-1.66191,-1.46377,-5.77593,-3.5965,-2.02258,-1.32418,-1.71588,-4.8312,-0.91582,-2.07078,-0.96552,-1.63415
6797,-2.2372,-4.24394,-1.70379,-0.12248,-2.81847,-3.80216,-0.08984,-0.25399,-4.97454,-3.57689,-2.9538,-0.61393,-2.22362,-0.08189
6798,-2.23711,-0.42321,-1.49897,-1.99138,-2.36751,-1.64348,-2.59839,-1.626,-6.11262,-0.64327,-2.1476,-2.51672,-2.18645,-4.17104
6799,-2.23708,-7.36119,-0.83266,-2.74533,-1.49942,-2.77505,-2.95241,-0.94682,-2.99157,-0.71445,-0.40417,-1.15621,-1.4147,-0.23311
6800,-2.23678,-0.31448,-2.33661,-2.16431,-4.79241,-3.3367,-0.97963,-0.44478,-4.21871,-4.75484,-2.45794,-0.95756,-1.20682,-0.82144
6801,-2.23592,-3.4139,-1.38563,-0.91017,-2.04739,-4.32137,-1.88566,-2.37979,-3.28398,-2.21374,-2.3398,-3.13207,-4.18478,-0.17406
6802,-2.23548,-5.45888,-2.55794,-0.68733,-0.44959,-0.91997,-4.89642,-3.29958,-0.48767,-0.23679,-2.2404,-3.57025,-0.76775,-1.90466
6803,-2.23504,-1.37167,-5.43432,-3.19438,-1.32249,-1.79081,-3.69006,-1.85783,-1.37209,-0.79088,-0.82195,-0.35639,-4.67765,-2.48436
6804,-2.23461,-0.45099,-2.27161,-2.10014,-1.47172,-1.94296,-4.78494,-1.13039,-1.87056,-1.86615,-5.60881,-2.51299,-2.81056,-1.56945
6805,-2.23446,-0.26294,-3.88993,-5.64308,-1.79175,-1.12541,-4.34277,-0.19806,-0.21516,-2.53562,-2.6255,-2.96419,-1.54643,-0.19882
6806,-2.23396,-2.47334,-4.22694,-0.89275,-0.92986,-3.67487,-4.12918,-1.99925,-0.24729,-0.51949,-3.42617,-4.4152,-0.87246,-1.57697
6807,-2.23351,-1.47628,-0.22324,-1.87037,-0.39515,-0.06591,-0.59655,-1.13657,-4.39185,-3.68955,-5.74406,-2.4522,-1.13288,-3.77936
6808,-2.23316,-1.43061,-0.9768,-0.89828,-2.73113,-0.15531,-4.36607,-2.92277,-2.63069,-1.92339,-1.87561,-3.88532,-5.04243,-1.20715
6809,-2.23312,-3.02627,-0.44658,-1.94643,-3.0114,-2.00857,-1.66665,-0.42307,-4.28382,-0.95823,-5.36951,-2.11433,-3.27188,-1.5908
6810,-2.23231,-5.56847,-1.17106,-1.24869,-4.10866,-0.67302,-1.85951,-0.75768,-1.77216,-0.54635,-2.36311,-0.50186,-4.87279,-2.58711
